code,Year,Month,Day,Hour,Temp
2020_7_25_12,2020,7,25,12,NA
2020_7_25_13,2020,7,25,13,16.808
2020_7_25_14,2020,7,25,14,NA
2020_7_25_15,2020,7,25,15,17.665
2020_7_25_16,2020,7,25,16,NA
2020_7_25_17,2020,7,25,17,17.95
2020_7_25_18,2020,7,25,18,NA
2020_7_25_19,2020,7,25,19,18.14
2020_7_25_20,2020,7,25,20,NA
2020_7_25_21,2020,7,25,21,17.855
2020_7_25_22,2020,7,25,22,NA
2020_7_25_23,2020,7,25,23,17.475
2020_7_26_0,2020,7,26,0,NA
2020_7_26_1,2020,7,26,1,17.094
2020_7_26_2,2020,7,26,2,NA
2020_7_26_3,2020,7,26,3,16.713
2020_7_26_4,2020,7,26,4,NA
2020_7_26_5,2020,7,26,5,16.332
2020_7_26_6,2020,7,26,6,NA
2020_7_26_7,2020,7,26,7,16.046
2020_7_26_8,2020,7,26,8,NA
2020_7_26_9,2020,7,26,9,16.237
2020_7_26_10,2020,7,26,10,NA
2020_7_26_11,2020,7,26,11,16.618
2020_7_26_12,2020,7,26,12,NA
2020_7_26_13,2020,7,26,13,17.094
2020_7_26_14,2020,7,26,14,NA
2020_7_26_15,2020,7,26,15,17.76
2020_7_26_16,2020,7,26,16,NA
2020_7_26_17,2020,7,26,17,17.76
2020_7_26_18,2020,7,26,18,NA
2020_7_26_19,2020,7,26,19,17.855
2020_7_26_20,2020,7,26,20,NA
2020_7_26_21,2020,7,26,21,17.57
2020_7_26_22,2020,7,26,22,NA
2020_7_26_23,2020,7,26,23,16.999
2020_7_27_0,2020,7,27,0,NA
2020_7_27_1,2020,7,27,1,16.427
2020_7_27_2,2020,7,27,2,NA
2020_7_27_3,2020,7,27,3,15.664
2020_7_27_4,2020,7,27,4,NA
2020_7_27_5,2020,7,27,5,14.996
2020_7_27_6,2020,7,27,6,NA
2020_7_27_7,2020,7,27,7,14.517
2020_7_27_8,2020,7,27,8,NA
2020_7_27_9,2020,7,27,9,14.613
2020_7_27_10,2020,7,27,10,NA
2020_7_27_11,2020,7,27,11,15.569
2020_7_27_12,2020,7,27,12,NA
2020_7_27_13,2020,7,27,13,16.523
2020_7_27_14,2020,7,27,14,NA
2020_7_27_15,2020,7,27,15,17.379
2020_7_27_16,2020,7,27,16,NA
2020_7_27_17,2020,7,27,17,17.855
2020_7_27_18,2020,7,27,18,NA
2020_7_27_19,2020,7,27,19,17.95
2020_7_27_20,2020,7,27,20,NA
2020_7_27_21,2020,7,27,21,17.665
2020_7_27_22,2020,7,27,22,NA
2020_7_27_23,2020,7,27,23,17.189
2020_7_28_0,2020,7,28,0,NA
2020_7_28_1,2020,7,28,1,16.903
2020_7_28_2,2020,7,28,2,NA
2020_7_28_3,2020,7,28,3,16.427
2020_7_28_4,2020,7,28,4,NA
2020_7_28_5,2020,7,28,5,16.046
2020_7_28_6,2020,7,28,6,NA
2020_7_28_7,2020,7,28,7,15.664
2020_7_28_8,2020,7,28,8,NA
2020_7_28_9,2020,7,28,9,15.855
2020_7_28_10,2020,7,28,10,NA
2020_7_28_11,2020,7,28,11,16.713
2020_7_28_12,2020,7,28,12,NA
2020_7_28_13,2020,7,28,13,17.379
2020_7_28_14,2020,7,28,14,NA
2020_7_28_15,2020,7,28,15,18.711
2020_7_28_16,2020,7,28,16,NA
2020_7_28_17,2020,7,28,17,18.711
2020_7_28_18,2020,7,28,18,NA
2020_7_28_19,2020,7,28,19,18.616
2020_7_28_20,2020,7,28,20,NA
2020_7_28_21,2020,7,28,21,18.14
2020_7_28_22,2020,7,28,22,NA
2020_7_28_23,2020,7,28,23,17.475
2020_7_29_0,2020,7,29,0,NA
2020_7_29_1,2020,7,29,1,16.618
2020_7_29_2,2020,7,29,2,NA
2020_7_29_3,2020,7,29,3,15.76
2020_7_29_4,2020,7,29,4,NA
2020_7_29_5,2020,7,29,5,14.9
2020_7_29_6,2020,7,29,6,NA
2020_7_29_7,2020,7,29,7,14.23
2020_7_29_8,2020,7,29,8,NA
2020_7_29_9,2020,7,29,9,14.325
2020_7_29_10,2020,7,29,10,NA
2020_7_29_11,2020,7,29,11,15.187
2020_7_29_12,2020,7,29,12,NA
2020_7_29_13,2020,7,29,13,16.141
2020_7_29_14,2020,7,29,14,NA
2020_7_29_15,2020,7,29,15,17.475
2020_7_29_16,2020,7,29,16,NA
2020_7_29_17,2020,7,29,17,17.95
2020_7_29_18,2020,7,29,18,NA
2020_7_29_19,2020,7,29,19,17.855
2020_7_29_20,2020,7,29,20,NA
2020_7_29_21,2020,7,29,21,17.475
2020_7_29_22,2020,7,29,22,NA
2020_7_29_23,2020,7,29,23,16.618
2020_7_30_0,2020,7,30,0,NA
2020_7_30_1,2020,7,30,1,15.855
2020_7_30_2,2020,7,30,2,NA
2020_7_30_3,2020,7,30,3,15.091
2020_7_30_4,2020,7,30,4,NA
2020_7_30_5,2020,7,30,5,14.325
2020_7_30_6,2020,7,30,6,NA
2020_7_30_7,2020,7,30,7,13.75
2020_7_30_8,2020,7,30,8,NA
2020_7_30_9,2020,7,30,9,13.942
2020_7_30_10,2020,7,30,10,NA
2020_7_30_11,2020,7,30,11,14.996
2020_7_30_12,2020,7,30,12,NA
2020_7_30_13,2020,7,30,13,16.332
2020_7_30_14,2020,7,30,14,NA
2020_7_30_15,2020,7,30,15,17.76
2020_7_30_16,2020,7,30,16,NA
2020_7_30_17,2020,7,30,17,18.331
2020_7_30_18,2020,7,30,18,NA
2020_7_30_19,2020,7,30,19,18.521
2020_7_30_20,2020,7,30,20,NA
2020_7_30_21,2020,7,30,21,17.95
2020_7_30_22,2020,7,30,22,NA
2020_7_30_23,2020,7,30,23,17.189
2020_7_31_0,2020,7,31,0,NA
2020_7_31_1,2020,7,31,1,16.427
2020_7_31_2,2020,7,31,2,NA
2020_7_31_3,2020,7,31,3,15.664
2020_7_31_4,2020,7,31,4,NA
2020_7_31_5,2020,7,31,5,14.996
2020_7_31_6,2020,7,31,6,NA
2020_7_31_7,2020,7,31,7,14.421
2020_7_31_8,2020,7,31,8,NA
2020_7_31_9,2020,7,31,9,14.613
2020_7_31_10,2020,7,31,10,NA
2020_7_31_11,2020,7,31,11,15.664
2020_7_31_12,2020,7,31,12,NA
2020_7_31_13,2020,7,31,13,17.094
2020_7_31_14,2020,7,31,14,NA
2020_7_31_15,2020,7,31,15,18.616
2020_7_31_16,2020,7,31,16,NA
2020_7_31_17,2020,7,31,17,19.377
2020_7_31_18,2020,7,31,18,NA
2020_7_31_19,2020,7,31,19,19.662
2020_7_31_20,2020,7,31,20,NA
2020_7_31_21,2020,7,31,21,19.187
2020_7_31_22,2020,7,31,22,NA
2020_7_31_23,2020,7,31,23,18.331
2020_8_1_0,2020,8,1,0,NA
2020_8_1_1,2020,8,1,1,17.57
2020_8_1_2,2020,8,1,2,NA
2020_8_1_3,2020,8,1,3,16.808
2020_8_1_4,2020,8,1,4,NA
2020_8_1_5,2020,8,1,5,16.141
2020_8_1_6,2020,8,1,6,NA
2020_8_1_7,2020,8,1,7,15.76
2020_8_1_8,2020,8,1,8,NA
2020_8_1_9,2020,8,1,9,16.046
2020_8_1_10,2020,8,1,10,NA
2020_8_1_11,2020,8,1,11,16.903
2020_8_1_12,2020,8,1,12,NA
2020_8_1_13,2020,8,1,13,18.331
2020_8_1_14,2020,8,1,14,NA
2020_8_1_15,2020,8,1,15,18.901
2020_8_1_16,2020,8,1,16,NA
2020_8_1_17,2020,8,1,17,19.187
2020_8_1_18,2020,8,1,18,NA
2020_8_1_19,2020,8,1,19,19.092
2020_8_1_20,2020,8,1,20,NA
2020_8_1_21,2020,8,1,21,18.711
2020_8_1_22,2020,8,1,22,NA
2020_8_1_23,2020,8,1,23,18.14
2020_8_2_0,2020,8,2,0,NA
2020_8_2_1,2020,8,2,1,17.665
2020_8_2_2,2020,8,2,2,NA
2020_8_2_3,2020,8,2,3,17.284
2020_8_2_4,2020,8,2,4,NA
2020_8_2_5,2020,8,2,5,16.999
2020_8_2_6,2020,8,2,6,NA
2020_8_2_7,2020,8,2,7,16.713
2020_8_2_8,2020,8,2,8,NA
2020_8_2_9,2020,8,2,9,16.808
2020_8_2_10,2020,8,2,10,NA
2020_8_2_11,2020,8,2,11,16.903
2020_8_2_12,2020,8,2,12,NA
2020_8_2_13,2020,8,2,13,17.189
2020_8_2_14,2020,8,2,14,NA
2020_8_2_15,2020,8,2,15,17.855
2020_8_2_16,2020,8,2,16,NA
2020_8_2_17,2020,8,2,17,18.236
2020_8_2_18,2020,8,2,18,NA
2020_8_2_19,2020,8,2,19,18.331
2020_8_2_20,2020,8,2,20,NA
2020_8_2_21,2020,8,2,21,17.95
2020_8_2_22,2020,8,2,22,NA
2020_8_2_23,2020,8,2,23,17.189
2020_8_3_0,2020,8,3,0,NA
2020_8_3_1,2020,8,3,1,16.427
2020_8_3_2,2020,8,3,2,NA
2020_8_3_3,2020,8,3,3,15.76
2020_8_3_4,2020,8,3,4,NA
2020_8_3_5,2020,8,3,5,15.282
2020_8_3_6,2020,8,3,6,NA
2020_8_3_7,2020,8,3,7,14.996
2020_8_3_8,2020,8,3,8,NA
2020_8_3_9,2020,8,3,9,15.187
2020_8_3_10,2020,8,3,10,NA
2020_8_3_11,2020,8,3,11,15.76
2020_8_3_12,2020,8,3,12,NA
2020_8_3_13,2020,8,3,13,16.427
2020_8_3_14,2020,8,3,14,NA
2020_8_3_15,2020,8,3,15,16.903
2020_8_3_16,2020,8,3,16,NA
2020_8_3_17,2020,8,3,17,17.189
2020_8_3_18,2020,8,3,18,NA
2020_8_3_19,2020,8,3,19,17.189
2020_8_3_20,2020,8,3,20,NA
2020_8_3_21,2020,8,3,21,16.903
2020_8_3_22,2020,8,3,22,NA
2020_8_3_23,2020,8,3,23,16.237
2020_8_4_0,2020,8,4,0,NA
2020_8_4_1,2020,8,4,1,15.569
2020_8_4_2,2020,8,4,2,NA
2020_8_4_3,2020,8,4,3,15.091
2020_8_4_4,2020,8,4,4,NA
2020_8_4_5,2020,8,4,5,14.517
2020_8_4_6,2020,8,4,6,NA
2020_8_4_7,2020,8,4,7,14.038
2020_8_4_8,2020,8,4,8,NA
2020_8_4_9,2020,8,4,9,14.134
2020_8_4_10,2020,8,4,10,NA
2020_8_4_11,2020,8,4,11,14.9
2020_8_4_12,2020,8,4,12,NA
2020_8_4_13,2020,8,4,13,15.282
2020_8_4_14,2020,8,4,14,NA
2020_8_4_15,2020,8,4,15,16.141
2020_8_4_16,2020,8,4,16,NA
2020_8_4_17,2020,8,4,17,16.523
2020_8_4_18,2020,8,4,18,NA
2020_8_4_19,2020,8,4,19,16.713
2020_8_4_20,2020,8,4,20,NA
2020_8_4_21,2020,8,4,21,16.332
2020_8_4_22,2020,8,4,22,NA
2020_8_4_23,2020,8,4,23,15.664
2020_8_5_0,2020,8,5,0,NA
2020_8_5_1,2020,8,5,1,15.091
2020_8_5_2,2020,8,5,2,NA
2020_8_5_3,2020,8,5,3,14.517
2020_8_5_4,2020,8,5,4,NA
2020_8_5_5,2020,8,5,5,13.846
2020_8_5_6,2020,8,5,6,NA
2020_8_5_7,2020,8,5,7,13.365
2020_8_5_8,2020,8,5,8,NA
2020_8_5_9,2020,8,5,9,13.558
2020_8_5_10,2020,8,5,10,NA
2020_8_5_11,2020,8,5,11,14.613
2020_8_5_12,2020,8,5,12,NA
2020_8_5_13,2020,8,5,13,16.046
2020_8_5_14,2020,8,5,14,NA
2020_8_5_15,2020,8,5,15,17.284
2020_8_5_16,2020,8,5,16,NA
2020_8_5_17,2020,8,5,17,17.76
2020_8_5_18,2020,8,5,18,NA
2020_8_5_19,2020,8,5,19,17.855
2020_8_5_20,2020,8,5,20,NA
2020_8_5_21,2020,8,5,21,17.284
2020_8_5_22,2020,8,5,22,NA
2020_8_5_23,2020,8,5,23,16.427
2020_8_6_0,2020,8,6,0,NA
2020_8_6_1,2020,8,6,1,15.664
2020_8_6_2,2020,8,6,2,NA
2020_8_6_3,2020,8,6,3,14.9
2020_8_6_4,2020,8,6,4,NA
2020_8_6_5,2020,8,6,5,14.23
2020_8_6_6,2020,8,6,6,NA
2020_8_6_7,2020,8,6,7,13.75
2020_8_6_8,2020,8,6,8,NA
2020_8_6_9,2020,8,6,9,13.942
2020_8_6_10,2020,8,6,10,NA
2020_8_6_11,2020,8,6,11,15.091
2020_8_6_12,2020,8,6,12,NA
2020_8_6_13,2020,8,6,13,16.427
2020_8_6_14,2020,8,6,14,NA
2020_8_6_15,2020,8,6,15,17.76
2020_8_6_16,2020,8,6,16,NA
2020_8_6_17,2020,8,6,17,18.521
2020_8_6_18,2020,8,6,18,NA
2020_8_6_19,2020,8,6,19,18.711
2020_8_6_20,2020,8,6,20,NA
2020_8_6_21,2020,8,6,21,18.236
2020_8_6_22,2020,8,6,22,NA
2020_8_6_23,2020,8,6,23,17.379
2020_8_7_0,2020,8,7,0,NA
2020_8_7_1,2020,8,7,1,16.618
2020_8_7_2,2020,8,7,2,NA
2020_8_7_3,2020,8,7,3,15.951
2020_8_7_4,2020,8,7,4,NA
2020_8_7_5,2020,8,7,5,15.282
2020_8_7_6,2020,8,7,6,NA
2020_8_7_7,2020,8,7,7,14.709
2020_8_7_8,2020,8,7,8,NA
2020_8_7_9,2020,8,7,9,14.804
2020_8_7_10,2020,8,7,10,NA
2020_8_7_11,2020,8,7,11,15.855
2020_8_7_12,2020,8,7,12,NA
2020_8_7_13,2020,8,7,13,17.284
2020_8_7_14,2020,8,7,14,NA
2020_8_7_15,2020,8,7,15,18.711
2020_8_7_16,2020,8,7,16,NA
2020_8_7_17,2020,8,7,17,19.472
2020_8_7_18,2020,8,7,18,NA
2020_8_7_19,2020,8,7,19,19.758
2020_8_7_20,2020,8,7,20,NA
2020_8_7_21,2020,8,7,21,19.377
2020_8_7_22,2020,8,7,22,NA
2020_8_7_23,2020,8,7,23,18.616
2020_8_8_0,2020,8,8,0,NA
2020_8_8_1,2020,8,8,1,17.95
2020_8_8_2,2020,8,8,2,NA
2020_8_8_3,2020,8,8,3,17.379
2020_8_8_4,2020,8,8,4,NA
2020_8_8_5,2020,8,8,5,16.808
2020_8_8_6,2020,8,8,6,NA
2020_8_8_7,2020,8,8,7,16.332
2020_8_8_8,2020,8,8,8,NA
2020_8_8_9,2020,8,8,9,16.332
2020_8_8_10,2020,8,8,10,NA
2020_8_8_11,2020,8,8,11,17.284
2020_8_8_12,2020,8,8,12,NA
2020_8_8_13,2020,8,8,13,18.616
2020_8_8_14,2020,8,8,14,NA
2020_8_8_15,2020,8,8,15,19.282
2020_8_8_16,2020,8,8,16,NA
2020_8_8_17,2020,8,8,17,20.329
2020_8_8_18,2020,8,8,18,NA
2020_8_8_19,2020,8,8,19,20.805
2020_8_8_20,2020,8,8,20,NA
2020_8_8_21,2020,8,8,21,20.424
2020_8_8_22,2020,8,8,22,NA
2020_8_8_23,2020,8,8,23,19.662
2020_8_9_0,2020,8,9,0,NA
2020_8_9_1,2020,8,9,1,18.996
2020_8_9_2,2020,8,9,2,NA
2020_8_9_3,2020,8,9,3,18.426
2020_8_9_4,2020,8,9,4,NA
2020_8_9_5,2020,8,9,5,17.855
2020_8_9_6,2020,8,9,6,NA
2020_8_9_7,2020,8,9,7,17.379
2020_8_9_8,2020,8,9,8,NA
2020_8_9_9,2020,8,9,9,17.284
2020_8_9_10,2020,8,9,10,NA
2020_8_9_11,2020,8,9,11,17.855
2020_8_9_12,2020,8,9,12,NA
2020_8_9_13,2020,8,9,13,18.996
2020_8_9_14,2020,8,9,14,NA
2020_8_9_15,2020,8,9,15,19.758
2020_8_9_16,2020,8,9,16,NA
2020_8_9_17,2020,8,9,17,20.519
2020_8_9_18,2020,8,9,18,NA
2020_8_9_19,2020,8,9,19,20.71
2020_8_9_20,2020,8,9,20,NA
2020_8_9_21,2020,8,9,21,20.234
2020_8_9_22,2020,8,9,22,NA
2020_8_9_23,2020,8,9,23,19.472
2020_8_10_0,2020,8,10,0,NA
2020_8_10_1,2020,8,10,1,18.901
2020_8_10_2,2020,8,10,2,NA
2020_8_10_3,2020,8,10,3,18.331
2020_8_10_4,2020,8,10,4,NA
2020_8_10_5,2020,8,10,5,17.76
2020_8_10_6,2020,8,10,6,NA
2020_8_10_7,2020,8,10,7,17.284
2020_8_10_8,2020,8,10,8,NA
2020_8_10_9,2020,8,10,9,17.189
2020_8_10_10,2020,8,10,10,NA
2020_8_10_11,2020,8,10,11,17.95
2020_8_10_12,2020,8,10,12,NA
2020_8_10_13,2020,8,10,13,19.092
2020_8_10_14,2020,8,10,14,NA
2020_8_10_15,2020,8,10,15,20.329
2020_8_10_16,2020,8,10,16,NA
2020_8_10_17,2020,8,10,17,20.901
2020_8_10_18,2020,8,10,18,NA
2020_8_10_19,2020,8,10,19,21.091
2020_8_10_20,2020,8,10,20,NA
2020_8_10_21,2020,8,10,21,20.615
2020_8_10_22,2020,8,10,22,NA
2020_8_10_23,2020,8,10,23,19.853
2020_8_11_0,2020,8,11,0,NA
2020_8_11_1,2020,8,11,1,19.282
2020_8_11_2,2020,8,11,2,NA
2020_8_11_3,2020,8,11,3,18.806
2020_8_11_4,2020,8,11,4,NA
2020_8_11_5,2020,8,11,5,18.426
2020_8_11_6,2020,8,11,6,NA
2020_8_11_7,2020,8,11,7,17.95
2020_8_11_8,2020,8,11,8,NA
2020_8_11_9,2020,8,11,9,18.045
2020_8_11_10,2020,8,11,10,NA
2020_8_11_11,2020,8,11,11,18.806
2020_8_11_12,2020,8,11,12,NA
2020_8_11_13,2020,8,11,13,19.948
2020_8_11_14,2020,8,11,14,NA
2020_8_11_15,2020,8,11,15,20.996
2020_8_11_16,2020,8,11,16,NA
2020_8_11_17,2020,8,11,17,21.664
2020_8_11_18,2020,8,11,18,NA
2020_8_11_19,2020,8,11,19,21.187
2020_8_11_20,2020,8,11,20,NA
2020_8_11_21,2020,8,11,21,20.615
2020_8_11_22,2020,8,11,22,NA
2020_8_11_23,2020,8,11,23,19.948
2020_8_12_0,2020,8,12,0,NA
2020_8_12_1,2020,8,12,1,19.377
2020_8_12_2,2020,8,12,2,NA
2020_8_12_3,2020,8,12,3,18.711
2020_8_12_4,2020,8,12,4,NA
2020_8_12_5,2020,8,12,5,18.236
2020_8_12_6,2020,8,12,6,NA
2020_8_12_7,2020,8,12,7,17.855
2020_8_12_8,2020,8,12,8,NA
2020_8_12_9,2020,8,12,9,17.95
2020_8_12_10,2020,8,12,10,NA
2020_8_12_11,2020,8,12,11,18.616
2020_8_12_12,2020,8,12,12,NA
2020_8_12_13,2020,8,12,13,19.662
2020_8_12_14,2020,8,12,14,NA
2020_8_12_15,2020,8,12,15,20.805
2020_8_12_16,2020,8,12,16,NA
2020_8_12_17,2020,8,12,17,21.378
2020_8_12_18,2020,8,12,18,NA
2020_8_12_19,2020,8,12,19,21.473
2020_8_12_20,2020,8,12,20,NA
2020_8_12_21,2020,8,12,21,20.996
2020_8_12_22,2020,8,12,22,NA
2020_8_12_23,2020,8,12,23,20.424
2020_8_13_0,2020,8,13,0,NA
2020_8_13_1,2020,8,13,1,19.853
2020_8_13_2,2020,8,13,2,NA
2020_8_13_3,2020,8,13,3,19.282
2020_8_13_4,2020,8,13,4,NA
2020_8_13_5,2020,8,13,5,18.806
2020_8_13_6,2020,8,13,6,NA
2020_8_13_7,2020,8,13,7,18.331
2020_8_13_8,2020,8,13,8,NA
2020_8_13_9,2020,8,13,9,18.426
2020_8_13_10,2020,8,13,10,NA
2020_8_13_11,2020,8,13,11,18.426
2020_8_13_12,2020,8,13,12,NA
2020_8_13_13,2020,8,13,13,18.521
2020_8_13_14,2020,8,13,14,NA
2020_8_13_15,2020,8,13,15,18.901
2020_8_13_16,2020,8,13,16,NA
2020_8_13_17,2020,8,13,17,18.996
2020_8_13_18,2020,8,13,18,NA
2020_8_13_19,2020,8,13,19,18.901
2020_8_13_20,2020,8,13,20,NA
2020_8_13_21,2020,8,13,21,18.711
2020_8_13_22,2020,8,13,22,NA
2020_8_13_23,2020,8,13,23,18.521
2020_8_14_0,2020,8,14,0,NA
2020_8_14_1,2020,8,14,1,18.236
2020_8_14_2,2020,8,14,2,NA
2020_8_14_3,2020,8,14,3,17.95
2020_8_14_4,2020,8,14,4,NA
2020_8_14_5,2020,8,14,5,17.57
2020_8_14_6,2020,8,14,6,NA
2020_8_14_7,2020,8,14,7,17.379
2020_8_14_8,2020,8,14,8,NA
2020_8_14_9,2020,8,14,9,17.284
2020_8_14_10,2020,8,14,10,NA
2020_8_14_11,2020,8,14,11,17.475
2020_8_14_12,2020,8,14,12,NA
2020_8_14_13,2020,8,14,13,17.76
2020_8_14_14,2020,8,14,14,NA
2020_8_14_15,2020,8,14,15,17.95
2020_8_14_16,2020,8,14,16,NA
2020_8_14_17,2020,8,14,17,18.236
2020_8_14_18,2020,8,14,18,NA
2020_8_14_19,2020,8,14,19,18.331
2020_8_14_20,2020,8,14,20,NA
2020_8_14_21,2020,8,14,21,17.855
2020_8_14_22,2020,8,14,22,NA
2020_8_14_23,2020,8,14,23,17.665
2020_8_15_0,2020,8,15,0,NA
2020_8_15_1,2020,8,15,1,17.57
2020_8_15_2,2020,8,15,2,NA
2020_8_15_3,2020,8,15,3,17.379
2020_8_15_4,2020,8,15,4,NA
2020_8_15_5,2020,8,15,5,17.284
2020_8_15_6,2020,8,15,6,NA
2020_8_15_7,2020,8,15,7,16.999
2020_8_15_8,2020,8,15,8,NA
2020_8_15_9,2020,8,15,9,16.903
2020_8_15_10,2020,8,15,10,NA
2020_8_15_11,2020,8,15,11,17.475
2020_8_15_12,2020,8,15,12,NA
2020_8_15_13,2020,8,15,13,17.95
2020_8_15_14,2020,8,15,14,NA
2020_8_15_15,2020,8,15,15,18.616
2020_8_15_16,2020,8,15,16,NA
2020_8_15_17,2020,8,15,17,20.519
2020_8_15_18,2020,8,15,18,NA
2020_8_15_19,2020,8,15,19,19.662
2020_8_15_20,2020,8,15,20,NA
2020_8_15_21,2020,8,15,21,18.616
2020_8_15_22,2020,8,15,22,NA
2020_8_15_23,2020,8,15,23,17.95
2020_8_16_0,2020,8,16,0,NA
2020_8_16_1,2020,8,16,1,17.475
2020_8_16_2,2020,8,16,2,NA
2020_8_16_3,2020,8,16,3,16.999
2020_8_16_4,2020,8,16,4,NA
2020_8_16_5,2020,8,16,5,16.713
2020_8_16_6,2020,8,16,6,NA
2020_8_16_7,2020,8,16,7,16.332
2020_8_16_8,2020,8,16,8,NA
2020_8_16_9,2020,8,16,9,16.332
2020_8_16_10,2020,8,16,10,NA
2020_8_16_11,2020,8,16,11,16.999
2020_8_16_12,2020,8,16,12,NA
2020_8_16_13,2020,8,16,13,18.236
2020_8_16_14,2020,8,16,14,NA
2020_8_16_15,2020,8,16,15,19.567
2020_8_16_16,2020,8,16,16,NA
2020_8_16_17,2020,8,16,17,20.043
2020_8_16_18,2020,8,16,18,NA
2020_8_16_19,2020,8,16,19,20.138
2020_8_16_20,2020,8,16,20,NA
2020_8_16_21,2020,8,16,21,19.662
2020_8_16_22,2020,8,16,22,NA
2020_8_16_23,2020,8,16,23,18.996
2020_8_17_0,2020,8,17,0,NA
2020_8_17_1,2020,8,17,1,18.426
2020_8_17_2,2020,8,17,2,NA
2020_8_17_3,2020,8,17,3,18.14
2020_8_17_4,2020,8,17,4,NA
2020_8_17_5,2020,8,17,5,17.95
2020_8_17_6,2020,8,17,6,NA
2020_8_17_7,2020,8,17,7,17.475
2020_8_17_8,2020,8,17,8,NA
2020_8_17_9,2020,8,17,9,17.475
2020_8_17_10,2020,8,17,10,NA
2020_8_17_11,2020,8,17,11,17.57
2020_8_17_12,2020,8,17,12,NA
2020_8_17_13,2020,8,17,13,17.57
2020_8_17_14,2020,8,17,14,NA
2020_8_17_15,2020,8,17,15,18.14
2020_8_17_16,2020,8,17,16,NA
2020_8_17_17,2020,8,17,17,18.616
2020_8_17_18,2020,8,17,18,NA
2020_8_17_19,2020,8,17,19,18.616
2020_8_17_20,2020,8,17,20,NA
2020_8_17_21,2020,8,17,21,18.236
2020_8_17_22,2020,8,17,22,NA
2020_8_17_23,2020,8,17,23,17.855
2020_8_18_0,2020,8,18,0,NA
2020_8_18_1,2020,8,18,1,17.379
2020_8_18_2,2020,8,18,2,NA
2020_8_18_3,2020,8,18,3,16.713
2020_8_18_4,2020,8,18,4,NA
2020_8_18_5,2020,8,18,5,16.427
2020_8_18_6,2020,8,18,6,NA
2020_8_18_7,2020,8,18,7,16.141
2020_8_18_8,2020,8,18,8,NA
2020_8_18_9,2020,8,18,9,16.237
2020_8_18_10,2020,8,18,10,NA
2020_8_18_11,2020,8,18,11,16.903
2020_8_18_12,2020,8,18,12,NA
2020_8_18_13,2020,8,18,13,17.665
2020_8_18_14,2020,8,18,14,NA
2020_8_18_15,2020,8,18,15,18.331
2020_8_18_16,2020,8,18,16,NA
2020_8_18_17,2020,8,18,17,18.901
2020_8_18_18,2020,8,18,18,NA
2020_8_18_19,2020,8,18,19,18.426
2020_8_18_20,2020,8,18,20,NA
2020_8_18_21,2020,8,18,21,17.95
2020_8_18_22,2020,8,18,22,NA
2020_8_18_23,2020,8,18,23,17.189
2020_8_19_0,2020,8,19,0,NA
2020_8_19_1,2020,8,19,1,16.618
2020_8_19_2,2020,8,19,2,NA
2020_8_19_3,2020,8,19,3,16.046
2020_8_19_4,2020,8,19,4,NA
2020_8_19_5,2020,8,19,5,15.473
2020_8_19_6,2020,8,19,6,NA
2020_8_19_7,2020,8,19,7,15.091
2020_8_19_8,2020,8,19,8,NA
2020_8_19_9,2020,8,19,9,14.996
2020_8_19_10,2020,8,19,10,NA
2020_8_19_11,2020,8,19,11,15.76
2020_8_19_12,2020,8,19,12,NA
2020_8_19_13,2020,8,19,13,16.808
2020_8_19_14,2020,8,19,14,NA
2020_8_19_15,2020,8,19,15,18.045
2020_8_19_16,2020,8,19,16,NA
2020_8_19_17,2020,8,19,17,18.711
2020_8_19_18,2020,8,19,18,NA
2020_8_19_19,2020,8,19,19,18.901
2020_8_19_20,2020,8,19,20,NA
2020_8_19_21,2020,8,19,21,18.331
2020_8_19_22,2020,8,19,22,NA
2020_8_19_23,2020,8,19,23,17.665
2020_8_20_0,2020,8,20,0,NA
2020_8_20_1,2020,8,20,1,16.903
2020_8_20_2,2020,8,20,2,NA
2020_8_20_3,2020,8,20,3,16.618
2020_8_20_4,2020,8,20,4,NA
2020_8_20_5,2020,8,20,5,16.427
2020_8_20_6,2020,8,20,6,NA
2020_8_20_7,2020,8,20,7,16.427
2020_8_20_8,2020,8,20,8,NA
2020_8_20_9,2020,8,20,9,16.713
2020_8_20_10,2020,8,20,10,NA
2020_8_20_11,2020,8,20,11,17.284
2020_8_20_12,2020,8,20,12,NA
2020_8_20_13,2020,8,20,13,18.331
2020_8_20_14,2020,8,20,14,NA
2020_8_20_15,2020,8,20,15,19.282
2020_8_20_16,2020,8,20,16,NA
2020_8_20_17,2020,8,20,17,19.758
2020_8_20_18,2020,8,20,18,NA
2020_8_20_19,2020,8,20,19,19.853
2020_8_20_20,2020,8,20,20,NA
2020_8_20_21,2020,8,20,21,19.472
2020_8_20_22,2020,8,20,22,NA
2020_8_20_23,2020,8,20,23,18.901
2020_8_21_0,2020,8,21,0,NA
2020_8_21_1,2020,8,21,1,18.426
2020_8_21_2,2020,8,21,2,NA
2020_8_21_3,2020,8,21,3,17.95
2020_8_21_4,2020,8,21,4,NA
2020_8_21_5,2020,8,21,5,17.665
2020_8_21_6,2020,8,21,6,NA
2020_8_21_7,2020,8,21,7,17.284
2020_8_21_8,2020,8,21,8,NA
2020_8_21_9,2020,8,21,9,17.475
2020_8_21_10,2020,8,21,10,NA
2020_8_21_11,2020,8,21,11,18.14
2020_8_21_12,2020,8,21,12,NA
2020_8_21_13,2020,8,21,13,19.282
